iter,seed,cv_fold,params,n_trees,opt_n_trees,opt_train,opt_val,opt_test,opt_overfitting,best_n_trees,best_train,best_val,best_test,best_overfitting
8,68,0,"{'alpha': 0.5, 'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 1, 'reg_lambda': 1, 'subsample': 0.5}",16,15,0.14757,0.14216,0.149149,0.005409999999999998,15,0.14757,0.14216,0.149149,0.005409999999999998
8,69,0,"{'alpha': 0.5, 'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 1, 'reg_lambda': 1, 'subsample': 0.5}",16,15,0.139432,0.14119,0.155865,-0.0017580000000000096,15,0.139432,0.14119,0.155865,-0.0017580000000000096
8,70,1,"{'alpha': 0.5, 'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 1, 'reg_lambda': 1, 'subsample': 0.5}",16,15,0.153093,0.141399,0.160976,0.01169400000000001,15,0.153093,0.141399,0.160976,0.01169400000000001
8,71,0,"{'alpha': 0.5, 'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 1, 'reg_lambda': 1, 'subsample': 0.5}",16,15,0.1386,0.145808,0.155555,-0.007207999999999992,15,0.1386,0.145808,0.155555,-0.007207999999999992
8,72,0,"{'alpha': 0.5, 'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 1, 'reg_lambda': 1, 'subsample': 0.5}",16,15,0.14503,0.146695,0.142504,0.0025260000000000005,15,0.14503,0.146695,0.142504,0.0025260000000000005
8,73,0,"{'alpha': 0.5, 'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 1, 'reg_lambda': 1, 'subsample': 0.5}",16,15,0.143081,0.162209,0.137963,0.005118000000000011,15,0.143081,0.162209,0.137963,0.005118000000000011
8,74,0,"{'alpha': 0.5, 'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 1, 'reg_lambda': 1, 'subsample': 0.5}",16,15,0.141385,0.137697,0.116446,0.024939000000000017,15,0.141385,0.137697,0.116446,0.024939000000000017
8,75,0,"{'alpha': 0.5, 'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 1, 'reg_lambda': 1, 'subsample': 0.5}",16,15,0.150053,0.132292,0.140431,0.017761,15,0.150053,0.132292,0.140431,0.017761
8,76,0,"{'alpha': 0.5, 'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 1, 'reg_lambda': 1, 'subsample': 0.5}",16,15,0.136977,0.138258,0.14582,-0.0012810000000000044,15,0.136977,0.138258,0.14582,-0.0012810000000000044
8,77,0,"{'alpha': 0.5, 'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 1, 'reg_lambda': 1, 'subsample': 0.5}",16,15,0.144821,0.176495,0.149608,-0.004786999999999986,15,0.144821,0.176495,0.149608,-0.004786999999999986
8,78,0,"{'alpha': 0.5, 'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 1, 'reg_lambda': 1, 'subsample': 0.5}",16,15,0.139071,0.158053,0.135675,0.00339600000000001,15,0.139071,0.158053,0.135675,0.00339600000000001
