Age,Brands,Cilinder,Color,Currency,Engine,Fuel_type,KM,Location,Models,Price,Transmission,Upholstery,Urlpic,Version,Year
7.0,MITSUBISHI,4.0,blanco,USD,2000.0,gasolina,34000.0,Lima,OUTLANDER,17500.0,automatica,tela,https://cde.neoauto.pe/autos_usados/360x240/742465/742465_6631513.webp,4x2,2017.0
3.0,KIA,6.0,gris,USD,1600.0,gasolina,42000.0,Provincias,SELTOS,18500.0,automatica_secuencial,tela,https://cde.neoauto.pe/autos_usados/360x240/741162/741162_7746760.webp,4x2,2021.0
8.0,BMW,4.0,gris,USD,2000.0,gasolina,69000.0,Lima,528-I,18400.0,automatica_secuencial,tela,https://cde.neoauto.pe/autos_usados/360x240/698135/698135_6548604.webp,posterior,2016.0
18.0,HONDA,4.0,gris,USD,2354.0,dual,96000.0,Lima,CR-V,8000.0,automatica,tela,https://cde.neoauto.pe/autos_usados/360x240/713594/713594_2289689.webp,4x2,2006.0
5.0,FORD,4.0,otros,USD,2000.0,gasolina,48000.0,Lima,EDGE TITANIUM,24800.0,automatica_secuencial,tela,https://cde.neoauto.pe/autos_usados/360x240/694169/694169_8839471.webp,otros,2019.0
9.0,MERCEDES BENZ,6.0,negro,USD,3000.0,gasolina,47000.0,Lima,GL 400,39900.0,automatica_secuencial,tela,https://cde.neoauto.pe/autos_usados/360x240/111590/111590_7949992.webp,otros,2015.0
0.0,JEEP,,plata,USD,,gasolina,3800.0,Lima,COMPASS,35000.0,automatica_secuencial,cuero,https://cde.neoauto.pe/autos_usados/360x240/742666/742666_1542713.webp,4x2,2024.0
4.0,BMW,3.0,blanco,USD,1500.0,gasolina,18000.0,Lima,X1 18i,26500.0,automatica,cuero,https://cde.neoauto.pe/autos_usados/360x240/467563/467563_1638696.webp,4x2,2020.0
13.0,AUDI,6.0,gris,USD,3000.0,gasolina,55500.0,Lima,S5,20000.0,automatica_secuencial,tela,https://cde.neoauto.pe/autos_usados/360x240/644012/644012_6569118.webp,otros,2011.0
15.0,VOLKSWAGEN,6.0,negro,USD,3000.0,diesel,161217.0,Lima,TOUAREG,8200.0,automatica,cuero,https://cde.neoauto.pe/autos_usados/360x240/557258/557258_4161505.webp,otros,2009.0
2.0,BMW,6.0,otros,USD,2993.0,gasolina,10129.0,Lima,M4,110000.0,automatica,cuero,https://cde.neoauto.pe/autos_usados/360x240/598339/598339_2905538.webp,posterior,2022.0
8.0,HONDA,6.0,azul,USD,3400.0,gasolina,41300.0,Lima,PILOT,28700.0,automatica,tela,https://cde.neoauto.pe/autos_usados/360x240/742492/742492_6462355.webp,otros,2016.0
8.0,CHEVROLET,8.0,plata,USD,5300.0,gasolina,51491.0,Lima,TAHOE,34900.0,automatica,tela,https://cde.neoauto.pe/autos_usados/360x240/264046/264046_9092587.webp,otros,2016.0
6.0,KIA,4.0,otros,USD,1591.0,gasolina,70974.0,Lima,CERATO,13500.0,mecanica,tela,https://cde.neoauto.pe/autos_usados/360x240/701904/701904_6542277.webp,premium,2018.0
4.0,VOLKSWAGEN,4.0,gris,USD,1400.0,gasolina,92558.0,Lima,TIGUAN ALLSPACE,17900.0,automatica_secuencial,cuero,https://cde.neoauto.pe/autos_usados/360x240/703542/703542_8878434.webp,4x2,2020.0
1.0,CHERY,,rojo,USD,1500.0,gasolina,25636.0,Lima,TIGGO 7 PRO,18000.0,automatica,tela,https://cde.neoauto.pe/autos_usados/360x240/663165/663165_8933294.webp,4x2,2023.0
5.0,FORD,6.0,rojo,USD,3500.0,gasolina,78200.0,Lima,EXPLORER,28500.0,automatica_secuencial,tela,https://cde.neoauto.pe/autos_usados/360x240/703542/703542_3378141.webp,4x2,2019.0
8.0,MITSUBISHI,,rojo,USD,2000.0,gasolina,57090.0,Lima,OUTLANDER,14800.0,automatica,tela,https://cde.neoauto.pe/autos_usados/360x240/663165/663165_1262032.webp,4x2,2016.0
2.0,AUDI,4.0,blanco,USD,2000.0,gasolina,36000.0,Lima,Q5,49900.0,automatica_secuencial,tela,https://cde.neoauto.pe/autos_usados/360x240/671842/671842_4502779.webp,otros,2022.0
8.0,LEXUS,4.0,gris,USD,2000.0,gasolina,57000.0,Lima,IS 200t,26000.0,automatica,cuero,https://cde.neoauto.pe/autos_usados/360x240/557609/557609_5371528.webp,posterior,2016.0
3.0,LEXUS,4.0,otros,USD,2000.0,otros,25600.0,Lima,UX 250h,29900.0,automatica,cuero,https://cde.neoauto.pe/autos_usados/360x240/557609/557609_6413269.webp,delantera,2021.0
2.0,HONDA,4.0,blanco,USD,1500.0,gasolina,24900.0,Lima,CR-V,33400.0,automatica_secuencial,tela,https://cde.neoauto.pe/autos_usados/360x240/706489/706489_3809096.webp,4x4,2022.0
3.0,SUBARU,4.0,otros,USD,2500.0,gasolina,26950.0,Lima,OUTBACK,35000.0,automatica_secuencial,tela,https://cde.neoauto.pe/autos_usados/360x240/734431/734431_5850478.webp,4x4,2021.0
1.0,VOLKSWAGEN,4.0,blanco,USD,1000.0,gasolina,13700.0,Lima,T-CROSS,22000.0,automatica,tela,https://cde.neoauto.pe/autos_usados/360x240/734431/734431_1394467.webp,4x2,2023.0
2.0,TOYOTA,,plata,USD,2000.0,gasolina,17393.0,Lima,COROLLA CROSS,23700.0,automatica,tela,https://cde.neoauto.pe/autos_usados/360x240/238985/238985_9373552.webp,otros,2022.0
2.0,FORD,5.0,plata,USD,3200.0,diesel,60650.0,Lima,RANGER,27990.0,mecanica,tela,https://cde.neoauto.pe/autos_usados/360x240/716508/716508_1823889.webp,4x4,2022.0
7.0,TOYOTA,,marron,USD,,gasolina,95000.0,Lima,COROLLA,14000.0,automatica_secuencial,tela,https://cde.neoauto.pe/autos_usados/360x240/238985/238985_8232349.webp,otros,2017.0
1.0,TOYOTA,,negro,USD,1800.0,,53603.0,Lima,COROLLA CROSS,24000.0,automatica_secuencial,tela,https://cde.neoauto.pe/autos_usados/360x240/238985/238985_6621626.webp,otros,2023.0
0.0,TOYOTA,,plata,USD,1000.0,gasolina,25000.0,Lima,AGYA,10800.0,mecanica,tela,https://cde.neoauto.pe/autos_usados/360x240/238985/238985_5786901.webp,otros,2024.0
7.0,DODGE,6.0,gris,USD,3600.0,gasolina,63387.0,Lima,DURANGO,28900.0,automatica,tela,https://cde.neoauto.pe/autos_usados/360x240/237418/237418_1241316.webp,4x4,2017.0
6.0,TOYOTA,,gris,USD,1300.0,gasolina,80229.0,Lima,YARIS,12500.0,mecanica,tela,https://cde.neoauto.pe/autos_usados/360x240/238985/238985_3898915.webp,otros,2018.0
2.0,JAC,,negro,USD,1500.0,gasolina,85.0,Lima,JS4,14500.0,mecanica,tela,https://cde.neoauto.pe/autos_usados/360x240/238985/238985_3774425.webp,otros,2022.0
6.0,AUDI,4.0,negro,USD,2000.0,gasolina,20000.0,Lima,Q5,33900.0,automatica_secuencial,cuero,https://cde.neoauto.pe/autos_usados/360x240/118694/118694_5260832.webp,otros,2018.0
1.0,MINI,,gris,USD,,electrico,11685.0,Lima,HATCH 3DR,32991.0,automatica,tela,https://cde.neoauto.pe/autos_usados/360x240/208604/208604_9527555.webp,otros,2023.0
1.0,MINI,,plata,USD,,electrico,8332.0,Lima,HATCH 3DR,32991.0,automatica,tela,https://cde.neoauto.pe/autos_usados/360x240/208604/208604_6849635.webp,otros,2023.0
5.0,TOYOTA,,rojo,USD,,diesel,229803.0,Lima,HILUX,26000.0,mecanica,tela,https://cde.neoauto.pe/autos_usados/360x240/238985/238985_8650599.webp,4x4,2019.0
5.0,TOYOTA,,gris,USD,2000.0,gasolina,59122.0,Lima,RAV4,20000.0,automatica,tela,https://cde.neoauto.pe/autos_usados/360x240/238985/238985_9993431.webp,otros,2019.0
5.0,TOYOTA,,rojo,USD,1300.0,gasolina,88570.0,Lima,YARIS,12500.0,mecanica,tela,https://cde.neoauto.pe/autos_usados/360x240/238985/238985_1417957.webp,otros,2019.0
2.0,HAVAL,4.0,gris,USD,2000.0,gasolina,30350.0,Lima,H6,23800.0,automatica_secuencial,tela,https://cde.neoauto.pe/autos_usados/360x240/481472/481472_5836206.webp,otros,2022.0
4.0,TOYOTA,,rojo,USD,1000.0,gasolina,60144.0,Lima,AGYA,8200.0,mecanica,tela,https://cde.neoauto.pe/autos_usados/360x240/238985/238985_1123489.webp,otros,2020.0
7.0,NISSAN,4.0,negro,USD,1800.0,gasolina,84761.0,Lima,SENTRA,14500.0,automatica_secuencial,tela,https://cde.neoauto.pe/autos_usados/360x240/358152/358152_7424977.webp,delantera,2017.0
7.0,TOYOTA,4.0,azul,USD,2700.0,gasolina,46854.0,Provincias,HIGHLANDER,22200.0,automatica_secuencial,tela,https://cde.neoauto.pe/autos_usados/360x240/742439/742439_9659282.webp,4x2,2017.0
14.0,MINI,4.0,marron,USD,1600.0,gasolina,54625.0,Lima,COOPER,10900.0,automatica_secuencial,cuero,https://cde.neoauto.pe/autos_usados/360x240/182524/182524_3012665.webp,delantera,2010.0
11.0,CHEVROLET,,plata,USD,3600.0,gasolina,66000.0,Lima,TRAVERSE,13900.0,automatica_secuencial,tela,https://cde.neoauto.pe/autos_usados/360x240/543678/543678_2112666.webp,otros,2013.0
6.0,HYUNDAI,4.0,gris,USD,2359.0,gasolina,59000.0,Lima,SANTA FE,22000.0,mecanica,tela,https://cde.neoauto.pe/autos_usados/360x240/731363/731363_4533213.webp,otros,2018.0
9.0,MERCEDES BENZ,4.0,otros,USD,1600.0,gasolina,49980.0,Lima,CLA 200,17950.0,automatica,cuero,https://cde.neoauto.pe/autos_usados/360x240/671864/671864_6411747.webp,4x2,2015.0
10.0,MAZDA,4.0,negro,USD,1600.0,gasolina,62500.0,Lima,3,9200.0,automatica_secuencial,tela,https://cde.neoauto.pe/autos_usados/360x240/740096/740096_3352390.webp,delantera,2014.0
7.0,NISSAN,4.0,blanco,USD,2500.0,gasolina,58000.0,Lima,X-TRAIL,16990.0,automatica,tela,https://cde.neoauto.pe/autos_usados/360x240/675344/675344_2452273.webp,4x4,2017.0
4.0,BMW,4.0,blanco,USD,2000.0,gasolina,26500.0,Lima,X3 20i,39900.0,automatica_secuencial,tela,https://cde.neoauto.pe/autos_usados/360x240/592020/592020_2970741.webp,4x2,2020.0
7.0,TOYOTA,4.0,plata,USD,2800.0,diesel,160000.0,Lima,HILUX,28000.0,mecanica,tela,https://cde.neoauto.pe/autos_usados/360x240/466950/466950_3447967.webp,4x4,2017.0
11.0,DODGE,4.0,plata,USD,2360.0,gasolina,120000.0,Lima,JOURNEY,11000.0,automatica,tela,https://cde.neoauto.pe/autos_usados/360x240/247248/247248_2268977.webp,4x2,2013.0
12.0,TOYOTA,4.0,rojo,USD,2000.0,dual,120000.0,Lima,AVENSIS,12000.0,automatica_secuencial,tela,https://cde.neoauto.pe/autos_usados/360x240/742653/742653_1163080.webp,otros,2012.0
9.0,MERCEDES BENZ,4.0,blanco,USD,1600.0,gasolina,28391.0,Lima,A200,19800.0,automatica_secuencial,tela,https://cde.neoauto.pe/autos_usados/360x240/264046/264046_5365293.webp,delantera,2015.0
16.0,AUDI,4.0,azul,USD,1984.0,gasolina,61087.0,Lima,A4,8300.0,automatica,cuero,https://cde.neoauto.pe/autos_usados/360x240/683225/683225_4559835.webp,otros,2008.0
5.0,FORD,4.0,negro,USD,2000.0,gasolina,45670.0,Lima,ESCAPE,17000.0,automatica_secuencial,tela,https://cde.neoauto.pe/autos_usados/360x240/703542/703542_8730679.webp,4x4,2019.0
3.0,RENAULT,4.0,gris,USD,1598.0,gas_glp,40000.0,Lima,DUSTER,15000.0,mecanica,cuero,https://cde.neoauto.pe/autos_usados/360x240/701904/701904_5693117.webp,4x2,2021.0
2.0,KIA,,plata,USD,2500.0,gasolina,37400.0,Lima,SORENTO,34800.0,automatica,tela,https://cde.neoauto.pe/autos_usados/360x240/701904/701904_9574540.webp,otros,2022.0
2.0,TOYOTA,6.0,gris,USD,,gasolina,50972.0,Lima,4RUNNER,51990.0,automatica,tela,https://cde.neoauto.pe/autos_usados/360x240/733970/733970_8550074.webp,4x4,2022.0
5.0,MITSUBISHI,4.0,negro,USD,2000.0,gasolina,26000.0,Lima,ASX,16900.0,automatica,tela,https://cde.neoauto.pe/autos_usados/360x240/701904/701904_5157905.webp,4x2,2019.0
1.0,TOYOTA,4.0,gris,USD,1800.0,,10600.0,Lima,COROLLA HYBRID,27900.0,automatica_secuencial,tela,https://cde.neoauto.pe/autos_usados/360x240/663162/663162_6233274.webp,4x2,2023.0
5.0,AUDI,4.0,plata,USD,1200.0,gasolina,46000.0,Lima,A3 SPORTBACK,21900.0,automatica_secuencial,tela,https://cde.neoauto.pe/autos_usados/360x240/671842/671842_5116159.webp,delantera,2019.0
3.0,VOLVO,4.0,blanco,USD,2000.0,gasolina,41088.0,Lima,XC-90,50000.0,automatica_secuencial,tela,https://cde.neoauto.pe/autos_usados/360x240/732205/732205_9928073.webp,4x4,2021.0
4.0,VOLKSWAGEN,4.0,azul,USD,1600.0,gasolina,15000.0,Lima,T-CROSS,15350.0,mecanica,tela,https://cde.neoauto.pe/autos_usados/360x240/702631/702631_1329116.webp,4x2,2020.0
9.0,MERCEDES BENZ,4.0,blanco,USD,1600.0,gasolina,45000.0,Lima,GLA 200,21900.0,automatica_secuencial,tela,https://cde.neoauto.pe/autos_usados/360x240/463366/463366_5152377.webp,4x2,2015.0
3.0,AUDI,4.0,gris,USD,2000.0,otros,42000.0,Lima,Q5,47900.0,automatica_secuencial,tela,https://cde.neoauto.pe/autos_usados/360x240/118694/118694_6668261.webp,otros,2021.0
11.0,PORSCHE,8.0,otros,USD,4806.0,gasolina,71595.0,Lima,CAYENNE GTS,34900.0,automatica_secuencial,tela,https://cde.neoauto.pe/autos_usados/360x240/118694/118694_7103066.webp,otros,2013.0
1.0,MAZDA,4.0,blanco,USD,2500.0,gasolina,16000.0,Lima,CX-9,32400.0,automatica_secuencial,tela,https://cde.neoauto.pe/autos_usados/360x240/663162/663162_4011612.webp,4x2,2023.0
2.0,HYUNDAI,3.0,rojo,USD,1000.0,gas_glp,37500.0,Lima,GRAND i10,11500.0,mecanica,tela,https://cde.neoauto.pe/autos_usados/360x240/663162/663162_2459407.webp,4x2,2022.0
1.0,HYUNDAI,,otros,USD,1000.0,gas_glp,11805.0,Lima,i10,9800.0,mecanica,tela,https://cde.neoauto.pe/autos_usados/360x240/242077/242077_5421566.webp,4x2,2023.0
5.0,SUZUKI,,otros,USD,2400.0,dual,114000.0,Lima,GRAND NOMADE,13500.0,automatica,tela,https://cde.neoauto.pe/autos_usados/360x240/742681/742681_5247414.webp,4x4,2019.0
1.0,RENAULT,3.0,negro,USD,1000.0,gasolina,38100.0,Lima,KWID,10550.0,mecanica,tela,https://cde.neoauto.pe/autos_usados/360x240/276240/276240_7815941.webp,4x2,2023.0
9.0,MC LAREN,8.0,rojo,USD,3800.0,gasolina,13700.0,Provincias,650S,179000.0,automatica_secuencial,tela,https://cde.neoauto.pe/autos_usados/360x240/200439/200439_1882728.webp,posterior,2015.0
4.0,MINI,4.0,otros,USD,2000.0,gasolina,15000.0,Lima,COOPER S,25500.0,automatica,tela,https://cde.neoauto.pe/autos_usados/360x240/692164/692164_9599854.webp,delantera,2020.0
6.0,AUDI,4.0,plata,USD,1800.0,gasolina,38700.0,Lima,A6,23800.0,automatica_secuencial,cuero,https://cde.neoauto.pe/autos_usados/360x240/652385/652385_5261054.webp,otros,2018.0
1.0,NISSAN,4.0,blanco,USD,2500.0,diesel,95.0,Lima,FRONTIER,28300.0,mecanica,tela,https://cde.neoauto.pe/autos_usados/360x240/663162/663162_7392329.webp,4x2,2023.0
8.0,MITSUBISHI,4.0,rojo,USD,2000.0,gasolina,57589.0,Lima,OUTLANDER,15900.0,automatica,tela,https://cde.neoauto.pe/autos_usados/360x240/663162/663162_3367238.webp,4x2,2016.0
2.0,HYUNDAI,,rojo,USD,,gasolina,,Lima,GRAND i10,12200.0,mecanica,tela,https://cde.neoauto.pe/autos_usados/360x240/663162/663162_7929616.webp,otros,2022.0
2.0,SSANGYONG,4.0,gris,USD,2200.0,diesel,40995.0,Lima,NEW REXTON,28900.0,automatica,cuero,https://cde.neoauto.pe/autos_usados/360x240/663162/663162_8734599.webp,4x2,2022.0
9.0,NISSAN,6.0,rojo,USD,3500.0,gasolina,72707.0,Lima,PATHFINDER,18500.0,automatica,tela,https://cde.neoauto.pe/autos_usados/360x240/663162/663162_4174743.webp,otros,2015.0
2.0,NISSAN,4.0,plata,USD,1800.0,gasolina,3096.0,Lima,SENTRA,18500.0,mecanica,tela,https://cde.neoauto.pe/autos_usados/360x240/663162/663162_6964304.webp,4x2,2022.0
26.0,SUBARU,4.0,plata,USD,2000.0,gasolina,177933.0,Lima,LEGACY,3990.0,automatica,cuero,https://cde.neoauto.pe/autos_usados/360x240/113873/113873_8362127.webp,otros,1998.0
1.0,CHERY,4.0,plata,USD,1500.0,gas_glp,20418.0,Lima,ARRIZO 5,10800.0,mecanica,tela,https://cde.neoauto.pe/autos_usados/360x240/663162/663162_9161933.webp,delantera,2023.0
7.0,PEUGEOT,4.0,rojo,USD,,gasolina,,Lima,2008,10900.0,mecanica,tela,https://cde.neoauto.pe/autos_usados/360x240/663162/663162_6480644.webp,otros,2017.0
2.0,MITSUBISHI,4.0,gris,USD,2000.0,gasolina,25234.0,Lima,NEW ASX,18900.0,mecanica,tela,https://cde.neoauto.pe/autos_usados/360x240/663162/663162_2360441.webp,4x2,2022.0
6.0,HYUNDAI,,otros,USD,1600.0,dual,,Lima,CRETA,16400.0,automatica,tela,https://cde.neoauto.pe/autos_usados/360x240/663162/663162_8544023.webp,otros,2018.0
4.0,HYUNDAI,4.0,azul,USD,2000.0,dual,57000.0,Lima,TUCSON,18600.0,automatica_secuencial,tela,https://cde.neoauto.pe/autos_usados/360x240/661099/661099_6366834.webp,delantera,2020.0
0.0,BMW,,otros,USD,3000.0,gasolina,600.0,Lima,X4 M40i,98000.0,automatica_secuencial,tela,https://cde.neoauto.pe/autos_usados/360x240/662195/662195_4113093.webp,otros,2024.0
10.0,BMW,6.0,negro,USD,3000.0,gasolina,63000.0,Lima,640i,26800.0,automatica,tela,https://cde.neoauto.pe/autos_usados/360x240/708953/708953_5497218.webp,otros,2014.0
10.0,MAZDA,4.0,plata,USD,1600.0,gasolina,125000.0,Provincias,3,8500.0,mecanica,tela,https://cde.neoauto.pe/autos_usados/360x240/742130/742130_3265467.webp,delantera,2014.0
2.0,FORD,4.0,blanco,USD,1500.0,gasolina,29500.0,Lima,TERRITORY,24990.0,automatica,tela,https://cde.neoauto.pe/autos_usados/360x240/722115/722115_5409173.webp,delantera,2022.0
5.0,JEEP,,marron,USD,1800.0,gasolina,43000.0,Lima,RENEGADE,17000.0,automatica_secuencial,cuero,https://cde.neoauto.pe/autos_usados/360x240/742569/742569_3210898.webp,4x2,2019.0
9.0,JEEP,6.0,otros,USD,3600.0,gasolina,79250.0,Lima,CHEROKEE LIMITED,19600.0,automatica,cuero,https://cde.neoauto.pe/autos_usados/360x240/350501/350501_9401427.webp,4x4,2015.0
5.0,MERCEDES BENZ,4.0,plata,USD,,gasolina,29200.0,Lima,C-180,26000.0,automatica,tela,https://cde.neoauto.pe/autos_usados/360x240/408317/408317_6297822.webp,otros,2019.0
2.0,KIA,4.0,blanco,USD,2500.0,gasolina,31000.0,Provincias,SORENTO,29000.0,automatica_secuencial,cuero,https://cde.neoauto.pe/autos_usados/360x240/701958/701958_3098844.webp,4x2,2022.0
9.0,VOLKSWAGEN,4.0,plata,USD,1800.0,gasolina,72484.0,Lima,PASSAT,13450.0,automatica,cuero,https://cde.neoauto.pe/autos_usados/360x240/264046/264046_1842608.webp,delantera,2015.0
6.0,DODGE,6.0,azul,USD,3600.0,gasolina,28760.0,Lima,DURANGO,35900.0,automatica_secuencial,tela,https://cde.neoauto.pe/autos_usados/360x240/264046/264046_6609095.webp,4x4,2018.0
5.0,FORD,6.0,azul,USD,3500.0,gasolina,58004.0,Lima,EXPLORER,31900.0,automatica,tela,https://cde.neoauto.pe/autos_usados/360x240/264046/264046_3675915.webp,4x4,2019.0
4.0,JEEP,4.0,gris,USD,2400.0,gasolina,59910.0,Lima,COMPASS,22900.0,automatica_secuencial,tela,https://cde.neoauto.pe/autos_usados/360x240/264046/264046_1780075.webp,4x2,2020.0
7.0,BMW,4.0,plata,USD,2000.0,gasolina,63999.0,Lima,X3 28i,27900.0,automatica_secuencial,tela,https://cde.neoauto.pe/autos_usados/360x240/264046/264046_1290024.webp,4x4,2017.0
11.0,BMW,8.0,blanco,USD,2000.0,gasolina,66278.0,Lima,550i,26900.0,automatica_secuencial,tela,https://cde.neoauto.pe/autos_usados/360x240/264046/264046_8374241.webp,posterior,2013.0
8.0,LAND ROVER,6.0,gris,USD,3000.0,gasolina,72571.0,Lima,RANGE ROVER SPORT,48900.0,automatica_secuencial,tela,https://cde.neoauto.pe/autos_usados/360x240/264046/264046_4485546.webp,otros,2016.0
9.0,MAZDA,4.0,plata,USD,2000.0,gasolina,107558.0,Lima,CX-5,14900.0,automatica_secuencial,tela,https://cde.neoauto.pe/autos_usados/360x240/113873/113873_2985611.webp,4x2,2015.0
8.0,JEEP,8.0,blanco,USD,6400.0,gasolina,66474.0,Lima,GRAND CHEROKEE SRT,39900.0,automatica_secuencial,tela,https://cde.neoauto.pe/autos_usados/360x240/264046/264046_7776486.webp,4x4,2016.0
9.0,BMW,6.0,blanco,USD,3000.0,gasolina,,Lima,X5 35i,31900.0,automatica_secuencial,tela,https://cde.neoauto.pe/autos_usados/360x240/264046/264046_9931355.webp,4x4,2015.0
7.0,JEEP,6.0,azul,USD,3600.0,gasolina,,Lima,GRAND CHEROKEE LAREDO,23900.0,automatica_secuencial,cuero,https://cde.neoauto.pe/autos_usados/360x240/264046/264046_5275266.webp,4x4,2017.0
6.0,VOLKSWAGEN,4.0,gris,USD,1600.0,gasolina,49984.0,Lima,GOL,9900.0,automatica_secuencial,tela,https://cde.neoauto.pe/autos_usados/360x240/264046/264046_2669804.webp,delantera,2018.0
6.0,AUDI,4.0,blanco,USD,1400.0,gasolina,35595.0,Lima,A4,24500.0,automatica_secuencial,tela,https://cde.neoauto.pe/autos_usados/360x240/264046/264046_7719278.webp,delantera,2018.0
9.0,MERCEDES BENZ,4.0,azul,USD,2000.0,gasolina,71864.0,Lima,C-250,22450.0,automatica_secuencial,tela,https://cde.neoauto.pe/autos_usados/360x240/264046/264046_7666893.webp,posterior,2015.0
9.0,JEEP,6.0,gris,USD,3600.0,gasolina,36754.0,Lima,GRAND CHEROKEE OVERLAND,29900.0,automatica_secuencial,tela,https://cde.neoauto.pe/autos_usados/360x240/264046/264046_6011806.webp,4x4,2015.0
7.0,MERCEDES BENZ,4.0,blanco,USD,1600.0,gasolina,55847.0,Lima,A-180,18500.0,mecanica,tela,https://cde.neoauto.pe/autos_usados/360x240/264046/264046_5793885.webp,delantera,2017.0
44.0,FIAT,4.0,azul,USD,1500.0,gasolina,,Lima,X 1/9,9500.0,mecanica,tela,https://cde.neoauto.pe/autos_usados/360x240/270141/270141_8796057.webp,posterior,1980.0
3.0,PEUGEOT,,otros,USD,1600.0,gasolina,55541.0,Lima,PARTNER,8600.0,mecanica,tela,https://cde.neoauto.pe/autos_usados/360x240/735496/735496_8758362.webp,4x2,2021.0
3.0,PEUGEOT,,otros,USD,1600.0,gasolina,56663.0,Lima,PARTNER,8600.0,mecanica,tela,https://cde.neoauto.pe/autos_usados/360x240/735496/735496_9985324.webp,4x2,2021.0
73.0,HUDSON,8.0,otros,USD,,gasolina,,Provincias,WASP,16000.0,automatica,tela,https://cde.neoauto.pe/autos_usados/360x240/725878/725878_3085998.webp,posterior,1951.0
8.0,NISSAN,4.0,negro,USD,2488.0,diesel,90000.0,Lima,FRONTIER,20000.0,automatica,tela,https://cde.neoauto.pe/autos_usados/360x240/457469/457469_5092019.webp,4x4,2016.0
5.0,NISSAN,4.0,otros,USD,1600.0,gasolina,13177.0,Lima,KICKS,17900.0,automatica,tela,https://cde.neoauto.pe/autos_usados/360x240/188699/188699_3244320.webp,otros,2019.0
10.0,MERCEDES BENZ,4.0,blanco,USD,2000.0,gasolina,41500.0,Lima,E200 COUPE,21500.0,automatica_secuencial,tela,https://cde.neoauto.pe/autos_usados/360x240/646542/646542_1090599.webp,posterior,2014.0
1.0,CHEVROLET,4.0,blanco,USD,28.0,diesel,35000.0,Lima,COLORADO,27000.0,automatica_secuencial,cuero,https://cde.neoauto.pe/autos_usados/360x240/742515/742515_7339845.webp,4x4,2023.0
6.0,FORD,6.0,otros,USD,3500.0,gasolina,97000.0,Lima,EXPLORER,21500.0,automatica_secuencial,tela,https://cde.neoauto.pe/autos_usados/360x240/701371/701371_6147380.webp,otros,2018.0
6.0,CITROEN,3.0,otros,USD,1200.0,gasolina,52500.0,Lima,C-ELYSÃ‰E,9200.0,mecanica,tela,https://cde.neoauto.pe/autos_usados/360x240/721480/721480_3088701.webp,delantera,2018.0
2.0,NISSAN,4.0,gris,USD,2500.0,gasolina,28715.0,Lima,X-TRAIL,32900.0,automatica_secuencial,tela,https://cde.neoauto.pe/autos_usados/360x240/113873/113873_3911862.webp,4x2,2022.0
10.0,HONDA,4.0,negro,USD,2400.0,gasolina,118011.0,Lima,CR-V,14900.0,automatica,cuero,https://cde.neoauto.pe/autos_usados/360x240/113873/113873_4516213.webp,4x2,2014.0
12.0,SUBARU,4.0,negro,USD,2500.0,gasolina,95085.0,Lima,OUTBACK,13900.0,automatica_secuencial,tela,https://cde.neoauto.pe/autos_usados/360x240/113873/113873_3005494.webp,otros,2012.0
5.0,NISSAN,4.0,azul,USD,2500.0,gasolina,54483.0,Lima,X-TRAIL,22500.0,automatica,tela,https://cde.neoauto.pe/autos_usados/360x240/113873/113873_5633515.webp,4x2,2019.0
8.0,FORD,4.0,marron,USD,1600.0,gasolina,72589.0,Lima,ECOSPORT,14900.0,mecanica,tela,https://cde.neoauto.pe/autos_usados/360x240/113873/113873_9442523.webp,4x2,2016.0
7.0,MITSUBISHI,6.0,otros,USD,3000.0,dual,49728.0,Lima,MONTERO SPORT,27900.0,automatica_secuencial,tela,https://cde.neoauto.pe/autos_usados/360x240/113873/113873_5039087.webp,4x2,2017.0
6.0,HAVAL,4.0,blanco,USD,2000.0,gasolina,45028.0,Lima,ALL NEW H6,17500.0,automatica_secuencial,tela,https://cde.neoauto.pe/autos_usados/360x240/113873/113873_2197998.webp,4x2,2018.0
10.0,JEEP,6.0,gris,USD,3600.0,gasolina,87144.0,Lima,GRAND CHEROKEE LAREDO,28900.0,automatica_secuencial,cuero,https://cde.neoauto.pe/autos_usados/360x240/113873/113873_8224791.webp,4x4,2014.0
10.0,JEEP,6.0,gris,USD,3600.0,gasolina,87144.0,Lima,GRAND CHEROKEE LAREDO,28900.0,automatica_secuencial,cuero,https://cde.neoauto.pe/autos_usados/360x240/113873/113873_8224791.webp,4x4,2014.0
9.0,KIA,4.0,rojo,USD,2500.0,gasolina,62483.0,Lima,SORENTO,22500.0,automatica_secuencial,tela,https://cde.neoauto.pe/autos_usados/360x240/113873/113873_7019974.webp,4x2,2015.0
